split,label,path
val,other,F:\audio_dataset\ESC-50-master\audio\1-36929-A-47.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-208757-B-2.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-188822-B-40.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-103401-C-33.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0638.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-150364-A-46.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0033.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-144692-A-21.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0137.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0552.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-172734-A-36.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0486.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0038.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0072.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0111.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-51731-A-42.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-76831-D-42.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0051.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-70280-A-18.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0075.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0370.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0165.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-248341-B-6.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0093.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0544.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0045.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\5-213855-A-0.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0392.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-238492-A-23.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\4-164064-B-1.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0034.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0658.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0202.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0132.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0375.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0367.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-70962-C-4.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-133047-C-5.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-100038-A-14.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0071.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-179865-A-43.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-126532-A-18.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0158.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0095.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-7321-A-33.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0125.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0052.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0539.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0001.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-197988-A-46.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\2-95258-B-1.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\2-122104-A-0.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0097.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-117630-A-25.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0133.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-173568-A-33.wav
val,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\4-166661-A-10.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-181977-A-35.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0364.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-147658-A-46.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0077.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-125929-A-40.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0009.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-120218-A-30.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0431.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-156843-A-21.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0126.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-169726-A-24.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0073.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-57316-A-13.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-204604-A-24.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-194808-A-29.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-102583-C-49.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0024.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0079.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0100.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0007.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0091.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0032.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0217.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0129.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-101336-A-30.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-209719-A-24.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0181.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-34853-A-37.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-155766-A-13.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-92627-A-27.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0188.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-250864-A-8.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-110614-A-8.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0094.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0057.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-209833-A-38.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0685.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0135.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0045.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-181999-A-36.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-207836-D-29.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0017.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-107228-B-44.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-30214-A-18.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0472.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0205.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0713.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-161500-A-17.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0427.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-22694-A-20.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-171207-A-12.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0573.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0061.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-160614-G-48.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0086.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0073.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-185575-B-20.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-208820-A-49.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0081.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0006.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-203377-A-39.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-167571-A-26.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-160614-B-48.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-96904-A-27.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0056.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-202111-A-3.wav
val,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\3-132852-A-10.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-140199-A-8.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0171.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0274.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-140034-A-46.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-184235-A-28.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-234263-A-25.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0258.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-103597-A-25.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-132747-A-26.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-244310-A-25.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\1-30344-A-0.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-218199-F-35.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-106881-A-39.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0057.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0139.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-51630-B-49.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0729.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-152039-B-3.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0352.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0071.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0476.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0199.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-187444-A-33.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0118.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-171706-A-23.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0078.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-79775-A-26.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-208757-C-2.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-188365-A-36.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-77945-A-41.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0234.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0190.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-59321-A-49.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-145487-A-24.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-37870-A-2.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0130.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0116.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0547.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0120.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0109.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-186962-A-44.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-103426-A-3.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0009.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-154378-A-30.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0071.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-118487-A-26.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-188703-B-8.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\1-31251-A-6.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0174.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-194981-A-25.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-146200-A-36.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-32373-A-35.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\2-122104-B-0.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\5-203128-A-0.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-196688-A-8.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0090.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0212.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-198962-A-25.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0332.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-28005-A-18.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0061.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-209473-A-25.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0108.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0564.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0687.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-155858-A-25.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0124.wav
val,other,F:\audio_dataset\ESC-50-master\audio\5-201172-A-46.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0168.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0086.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\5-213836-C-9.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0097.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0698.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\3-163459-A-0.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0055.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-125966-A-11.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0072.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-172500-A-27.wav
val,outdoor_dog_bark,F:\audio_dataset\ESC-50-master\audio\1-110389-A-0.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-34497-A-14.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-197408-B-8.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0015.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0593.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0044.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-88409-A-45.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-43764-A-34.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0379.wav
val,outdoor_birdsong,F:\audio_dataset\ESC-50-master\audio\3-154957-A-1.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0689.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0070.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-164593-A-15.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0407.wav
val,indoor_music,F:\audio_dataset\musan\music\fma-western-art\music-fma-wa-0043.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0093.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-108791-A-18.wav
val,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\4-181286-A-10.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0000.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-118657-A-41.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0051.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-253084-A-2.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-180147-A-30.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0040.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0739.wav
val,indoor_music,F:\audio_dataset\musan\music\rfm\music-rfm-0101.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-106073-A-36.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-110613-A-13.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0027.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-133889-A-30.wav
val,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\2-104105-A-19.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0070.wav
val,outdoor_thunder,F:\audio_dataset\ESC-50-master\audio\4-125072-A-19.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0098.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0260.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0013.wav
val,other,F:\audio_dataset\ESC-50-master\audio\1-12654-B-15.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0166.wav
val,indoor_music,F:\audio_dataset\musan\music\hd-classical\music-hd-0031.wav
val,indoor_noise,F:\audio_dataset\musan\noise\sound-bible\noise-sound-bible-0026.wav
val,indoor_music,F:\audio_dataset\musan\music\fma\music-fma-0079.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-132810-A-26.wav
val,indoor_music,F:\audio_dataset\musan\music\jamendo\music-jamendo-0159.wav
val,indoor_speech,F:\audio_dataset\musan\speech\us-gov\speech-us-gov-0052.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0329.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0644.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-50667-B-41.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-62878-A-42.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-198962-B-25.wav
val,other,F:\audio_dataset\ESC-50-master\audio\3-151212-A-24.wav
val,outdoor_rain,F:\audio_dataset\ESC-50-master\audio\1-56311-A-10.wav
val,other,F:\audio_dataset\ESC-50-master\audio\4-183882-A-28.wav
val,other,F:\audio_dataset\ESC-50-master\audio\2-128631-A-21.wav
val,indoor_noise,F:\audio_dataset\musan\noise\free-sound\noise-free-sound-0536.wav
val,indoor_speech,F:\audio_dataset\musan\speech\librivox\speech-librivox-0072.wav
